"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ITCH",3520.94235963382,-0.175636337830176,0.0626452005649194,0,1,1
"ITFG1",2331.31352987009,0.113495106934388,0.0577859862965706,0,1,1
"ITFG2",1139.26705446301,-0.406005352682301,0.0489086463931247,0,1,1
"ITFG2-AS1",0.211266211913395,-0.343659010312061,0.373058599347195,0,1,NA
"ITGA1",2363.58577905429,0.096201420561898,0.123799710022087,0,1,1
"ITGA10",88.420163750877,0.164832193566192,0.11957448482321,0,1,1
"ITGA11",1358.3385597222,0.702583772576646,0.168366118307096,0,1,1
"ITGA2",3663.90826504895,1.30814018659106,0.128712887720309,0,1,1
"ITGA2B",60.9190024502385,-0.0983635201173175,0.157172660628407,0,1,1
"ITGA3",23057.7856114301,0.801998076143819,0.130068652380929,0,1,1
"ITGA4",344.744377942734,1.29929560132201,0.147714409555155,0,1,1
"ITGA5",8758.93142194145,0.504477561827106,0.15095760563473,0,1,1
"ITGA6",10205.8862273486,1.18267412107102,0.125363749324655,0,1,1
"ITGA7",1295.82475303179,-0.558122305591658,0.168386863370878,0,1,1
"ITGA8",550.908691232326,-1.21260791449992,0.161799130973177,0,1,1
"ITGA9",556.701262718912,-0.328955522113984,0.133307593774852,0,1,1
"ITGA9-AS1",113.429087431496,-0.770764885631464,0.0898759338978469,0,1,1
"ITGAD",15.7547471132964,0.230497133324868,0.16927179297253,0,1,1
"ITGAE",860.677516525238,0.123894331705105,0.0680293923165556,0,1,1
"ITGAL",711.269526279457,0.461074700360291,0.160013351624817,0,1,1
"ITGAM",517.703899538706,0.805373705705927,0.157758183820025,0,1,1
"ITGAV",5877.29137389799,0.4742156001543,0.0850264398569898,0,1,1
"ITGAX",770.935683787404,0.741043897941239,0.142504690452448,0,1,1
"ITGB1",13177.8675848092,0.497416524365548,0.0904687453674463,0,1,1
"ITGB1BP1",2476.29979874511,0.285517237396721,0.0492307009166199,0,1,1
"ITGB1BP2",84.3722984022422,-1.04519933219557,0.127473526557831,0,1,1
"ITGB2",3051.89263983888,1.0359387673768,0.160758359940996,0,1,1
"ITGB2-AS1",85.5621829961952,0.0254682822151759,0.17286946199899,0,1,1
"ITGB3",116.518582074412,0.789136813943784,0.173834992549836,0,1,1
"ITGB3BP",799.585428683566,0.00320409359265091,0.0569557133381912,0,1,1
"ITGB4",28218.868723161,0.666038783630738,0.119407543865911,0,1,1
"ITGB5",7291.71361120786,0.865696374904223,0.0882235098044263,0,1,1
"ITGB6",7281.77592176898,0.3541139065613,0.151705830769613,0,1,1
"ITGB7",162.284104035149,0.143655270242315,0.122252482148536,0,1,1
"ITGB8",1618.48879925267,1.15064669215847,0.144331338255164,0,1,1
"ITGBL1",347.505453355936,0.572576686780548,0.186960631837269,0,1,1
"ITIH1",10.5521669950072,-1.02811665383181,0.26651153320674,0,1,1
"ITIH2",29.3158236604222,-1.02414690690512,0.203086827164655,0,1,1
"ITIH3",48.1671010781612,-0.427499299900612,0.166614784623133,0,1,1
"ITIH4",28.2192643057299,-0.736188167625616,0.121511704148357,0,1,1
"ITIH4-AS1",0.925661804368828,-1.11640512918706,0.214122686183467,0,1,1
"ITIH5",1494.69565486681,-1.06296420476478,0.174676556946672,0,1,1
"ITIH6",19.2630004252525,-0.70955277985794,0.186159175461952,0,1,1
"ITK",186.750647650893,0.323702885106288,0.174652028594785,0,1,1
"ITLN1",275.963718758507,-3.08928800564162,0.310421375647503,-3.50906249084649,0.00044968923342966,0.0489389738792739
"ITLN2",25.0210033260708,-0.9600483445459,0.273539985140498,0,1,1
"ITM2A",500.907173264686,-0.204646542095246,0.158846742677631,0,1,1
"ITM2B",27546.3192592406,-0.118352940521816,0.0819400712510117,0,1,1
"ITM2BP1",0.514389230988186,-0.608886869427284,0.33518401056894,0,1,1
"ITM2C",11697.7315930658,-1.20953253344168,0.122638857821868,0,1,1
"ITPA",3414.8791639242,0.112784101304796,0.0625578376474561,0,1,1
"ITPK1",3441.80411413767,0.253763069955875,0.0744253255517934,0,1,1
"ITPK1-AS1",1.42963157706071,-0.465908981370239,0.23941553631699,0,1,1
"ITPKA",84.6984649429966,0.644931782385865,0.155025509397467,0,1,1
"ITPKB",2018.17555381504,-0.346973961950314,0.0875372070999967,0,1,1
"ITPKC",4396.19751501815,0.384476094101233,0.0834219661184372,0,1,1
"ITPR1",1326.32900809838,-0.736316606457978,0.133817849382022,0,1,1
"ITPR2",1235.53975258893,0.561676168848809,0.100003727028683,0,1,1
"ITPR3",4558.15828326235,0.920924807786206,0.09148323063514,0,1,1
"ITPRIP",2271.03639289249,0.997314596779632,0.0935454617624764,0,1,1
"ITPRIPL1",119.688842218758,1.20232961174247,0.140279030262108,0,1,1
"ITPRIPL2",3218.81621094302,0.0595473658997791,0.0873988321601333,0,1,1
"ITSN1",1598.47624548701,0.0631178769361847,0.0699804066855423,0,1,1
"ITSN2",3578.10966357908,-0.713617816801467,0.072577013420756,0,1,1
"IVD",3061.11708171886,-0.56198882524878,0.05850737517973,0,1,1
"IVL",5120.39459813565,-0.0966853493486609,0.227125466698183,0,1,1
"IVNS1ABP",7583.00686517468,0.425869764982496,0.0665307125380569,0,1,1
"IWS1",2736.45457130086,0.107878215625306,0.0360222696646907,0,1,1
"IYD",92.4263386710552,-1.93032154952125,0.240247564550039,0,1,1
"IZUMO1",17.1828684534701,-0.54300738440631,0.156969999306713,0,1,1
"IZUMO1R",1.28151534515786,-0.422092658238844,0.322232303216423,0,1,1
"IZUMO2",4.7404463870835,-1.28146486347445,0.33888681681036,0,1,1
"IZUMO3",0.218073801760799,0.141005423070808,0.641116544194904,0,1,NA
"IZUMO4",154.813003056436,-0.541772113887767,0.11382431277826,0,1,1
"JADE1",1269.59017519816,-0.177752463045187,0.0907498470147246,0,1,1
"JADE2",1904.33563036819,0.443720589021429,0.0967340275300155,0,1,1
"JADE3",837.038478421575,-0.100415746714792,0.0745392938450918,0,1,1
"JAG1",7894.18343055878,1.11816691727694,0.112547479895381,0,1,1
"JAG2",2074.06286679418,0.705950809068147,0.10832195957871,0,1,1
"JAGN1",2249.56708437909,0.129898810741478,0.0645719013614554,0,1,1
"JAK1",6582.01309434323,0.241058366539266,0.057802058306058,0,1,1
"JAK2",734.120366943864,0.363673462038554,0.100655700518582,0,1,1
"JAK3",978.56389709819,0.344647091597372,0.117649105661732,0,1,1
"JAKMIP1",50.6111581375138,0.617711194962236,0.187243448280481,0,1,1
"JAKMIP2",98.941234251716,-1.15776628138304,0.181301320452805,0,1,1
"JAKMIP2-AS1",1.17164744687734,0.529948722332335,0.30876407062679,0,1,1
"JAKMIP3",46.5282817905885,0.770659525481174,0.201623026726409,0,1,1
"JAM2",359.283264646885,-0.318280144122012,0.143706148125241,0,1,1
"JAM3",1100.03058105029,-0.254730737952924,0.145934080086661,0,1,1
"JAML",482.450114489596,0.496879284656258,0.148668375679253,0,1,1
"JARID2",2069.03787482923,0.308177921766167,0.0879336315267824,0,1,1
"JARID2-AS1",8.70106331928902,-0.453697634458036,0.128711308001133,0,1,1
"JAZF1",516.152818282928,0.400123374521179,0.117851052672649,0,1,1
"JCAD",1655.13614890043,0.262736174074068,0.137471250523695,0,1,1
"JCHAIN",3469.58407676523,-0.698272125017334,0.220105590825011,0,1,1
"JDP2",1165.39253072055,0.364077843102621,0.106362459279528,0,1,1
"JHY",253.135643367039,0.261517073202586,0.0986368440888503,0,1,1
"JKAMP",1492.82602220726,0.369394610496147,0.0445035094074778,0,1,1
"JKAMPP1",0.0427444725015637,0.0586814821592097,1.78572185664449,0,1,NA
"JMJD1C",2011.49029050031,0.140905535824369,0.0735044789056625,0,1,1
"JMJD1C-AS1",49.0387719696146,-0.0146276612355973,0.120513219556049,0,1,1
"JMJD4",861.834249102143,0.0706787432789564,0.0581527670383374,0,1,1
"JMJD6",1619.24772648953,0.295930360262853,0.0500222696966257,0,1,1
"JMJD7",16.8088786837832,-0.65113777549297,0.11793843652192,0,1,1
"JMJD7-PLA2G4B",348.340880487576,-1.1340773082352,0.11352033322741,0,1,1
"JMJD8",1978.11477879464,-0.162884333041732,0.0591515220408965,0,1,1
"JMY",1062.65512545455,-0.42275804096318,0.0681841732960572,0,1,1
"JOSD1",3692.82027358407,0.333654767471874,0.0501548580801737,0,1,1
"JOSD2",1655.62683770596,0.0523345300790909,0.0845952839774453,0,1,1
"JPH1",393.584273505315,0.0385264039822806,0.137803968858667,0,1,1
"JPH2",819.093944525225,-0.522223675970179,0.204927892398361,0,1,1
"JPH3",50.9360578016757,-0.43612582299739,0.226907811508235,0,1,1
"JPH4",70.0402737739671,-1.41315489458365,0.168015561957583,0,1,1
"JPT1",11054.4693214117,0.183831103600469,0.0819520525501007,0,1,1
"JPT2",6651.20801109644,0.116352882321319,0.0509046824795565,0,1,1
"JPX",802.429383478149,-0.208336490140227,0.0533639222522772,0,1,1
"JRK",1116.43310025984,-0.610373500861941,0.0813805335729871,0,1,1
"JRKL",749.222895313466,-0.063790899992612,0.0582506417384991,0,1,1
"JSRP1",115.383264152617,-0.137594264594725,0.182420305539202,0,1,1
"JTB",7793.69247994808,-0.145441345266595,0.0571603613725872,0,1,1
"JTBP1",0.63157400844763,-1.36490490437087,0.30493650885387,0,1,1
"JUN",12784.40454365,0.055675550426031,0.120384297360241,0,1,1
"JUNB",19283.1299328534,-0.240477527912221,0.0992390477547749,0,1,1
"JUND",8941.16061366385,-0.314790560802452,0.0946839620028509,0,1,1
"JUP",45845.9167715322,0.330357405400709,0.0974267195571179,0,1,1
"KAAG1",3.43538798852062,-1.49225776728461,0.262964354997708,0,1,1
"KALRN",779.587429255402,-0.400779482843814,0.151556322668062,0,1,1
"KANK1",3044.56987553753,-0.739240258143506,0.103610064840427,0,1,1
"KANK2",4268.47649552427,-0.414239255526671,0.129149720313725,0,1,1
"KANK3",203.182866212025,-0.0481010166125362,0.106735904773025,0,1,1
"KANK4",163.730332102566,2.56095369474615,0.25504739295568,2.19940964008844,0.02784880779164,1
"KANSL1",2632.08500990725,-0.377036252510394,0.0527442743823561,0,1,1
"KANSL1-AS1",111.512221115327,-0.366864608191422,0.112472219624527,0,1,1
"KANSL1L",489.191890238335,-0.495343584138535,0.0674353554537557,0,1,1
"KANSL2",1346.44471256784,-0.153606766655411,0.0411368146356424,0,1,1
"KANSL3",2644.28856095448,-0.255981229749363,0.0426042997417476,0,1,1
"KAT14",916.924553181911,0.0233098374221645,0.0586178796200849,0,1,1
"KAT2A",4776.08991092673,-0.378074345085692,0.0691426670841653,0,1,1
"KAT2B",1232.28764188752,-0.774205424072959,0.0893730057037478,0,1,1
"KAT5",1390.32536612683,-0.0502033957798474,0.0433394049704172,0,1,1
"KAT6A",2477.44195952592,-0.215420803756902,0.0692148165715222,0,1,1
"KAT6B",1231.45733306101,-0.466881172641553,0.0722736724391735,0,1,1
"KAT7",2028.38625341077,-0.00234472706614871,0.0524535090730342,0,1,1
"KAT8",1539.3876244165,-0.217091078974405,0.0477026691630669,0,1,1
"KATNB1",1370.09615973733,0.176150076071428,0.0520206550792975,0,1,1
"KATNBL1",1182.57955807853,-0.156639444477284,0.053291376019769,0,1,1
"KATNBL1P1",0.0220740892064246,-0.0581938088164122,2.30091963400884,0,1,NA
"KATNBL1P5",0.0324075593986916,-0.0792553043195932,2.25119051723265,0,1,NA
"KAZALD1",286.560193645814,0.0865371575918475,0.127299450247746,0,1,1
"KAZN",965.330611331161,0.147902587878026,0.0922458910922203,0,1,1
"KAZN-AS1",0.55550102632842,-0.579982677020117,0.36938966856997,0,1,1
"KBTBD11",185.315311196916,0.13751014238369,0.16208321254963,0,1,1
"KBTBD11-OT1",3.27648979865544,-0.448799751943159,0.257889843625174,0,1,1
"KBTBD12",99.9279053136672,-1.65107825891905,0.268957446029381,0,1,1
"KBTBD13",0.581076866995246,-0.38316837369473,0.332287500576022,0,1,1
"KBTBD2",2411.14536222785,0.22898634371692,0.0401860373778771,0,1,1
"KBTBD3",181.089396410667,-0.372808663370474,0.0613297860513607,0,1,1
"KBTBD4",301.12810373506,-0.0589624178226566,0.0648587532798357,0,1,1
"KBTBD6",617.980516233587,-0.0788325086214661,0.0659764086665913,0,1,1
"KBTBD7",476.909967546996,-0.474161961098151,0.0709649290746961,0,1,1
"KBTBD8",131.091018221382,0.111925365218755,0.132984658763799,0,1,1
"KCMF1",3360.59360615093,0.22783149352097,0.0383675814640995,0,1,1
"KCNB1",40.7984458073314,-0.77413127466823,0.2336661234784,0,1,1
"KCNB2",5.95848614678415,-1.11621610268582,0.337373627521423,0,1,1
"KCNC1",4.29937342355986,-0.0515223254904621,0.190205949799086,0,1,1
"KCNC2",1.00601745080403,-1.27690041758634,0.559437988490656,0,1,1
"KCNC3",448.245038860636,-1.1301755790331,0.14400560938909,0,1,1
"KCNC4",350.577157986132,0.983293840290952,0.105395154077987,0,1,1
"KCND1",213.490845549175,-0.440643927766658,0.0997661276617231,0,1,1
"KCND2",158.375524616863,-0.128117554826047,0.158182213596466,0,1,1
"KCND3",349.481932065785,-0.680629396857028,0.189479335839074,0,1,1
"KCND3-AS1",0.217888249171358,-0.0432344717823855,0.602280758385226,0,1,NA
"KCND3-IT1",0.105100075974125,-0.14448754726587,0.785622639925184,0,1,NA
"KCNE1",12.4042307588202,0.788817449042037,0.161825719322421,0,1,1
"KCNE1B",1.14377565909683,1.05372630973394,0.273144608363683,0,1,1
"KCNE2",12.2624706594418,-0.709951776387863,0.114332230845172,0,1,1
"KCNE3",383.546596114837,-0.339051634027781,0.124928543320714,0,1,1
"KCNE4",365.968613456237,0.232660691376831,0.166999259627452,0,1,1
"KCNE5",11.4870557572364,0.457010274486178,0.134691913069216,0,1,1
"KCNF1",124.653146982631,-0.923337279805968,0.238842553876957,0,1,1
"KCNG1",2100.67561035242,-0.318200240676801,0.206785678433575,0,1,1
"KCNG2",9.04891430296628,0.951425992508547,0.154851058183969,0,1,1
"KCNG3",10.2475828281789,0.668807850586918,0.245711468596668,0,1,1
"KCNG4",0.554526927170735,-0.272439174914784,0.281655333294785,0,1,1
"KCNH1",7.63212514256306,-0.0488608476523547,0.162978598298962,0,1,1
"KCNH2",292.729087952061,-0.911974895099591,0.209182870889707,0,1,1
"KCNH3",35.4096856638369,-0.0669181200635523,0.173500522970609,0,1,1
"KCNH4",73.4123859707106,-2.19958276536476,0.169940728537188,-1.17442573703622,0.240224541431783,1
"KCNH5",21.712619437674,-0.865520098951005,0.34327261801484,0,1,1
"KCNH6",5.89884073910547,-1.74062048119525,0.240019632612311,0,1,1
"KCNH7",4.0817155040172,-0.771463991947968,0.23605276149039,0,1,1
"KCNH8",68.9311293879397,-1.29024920046559,0.223306497743438,0,1,1
"KCNIP1",6.09312424150513,-0.245479314905872,0.232628697569049,0,1,1
"KCNIP2",78.5023280773885,-0.69235646776903,0.107568293667031,0,1,1
"KCNIP3",155.828933042362,0.905766501154497,0.150901298693865,0,1,1
"KCNIP4",59.5136585265026,-0.540575490009227,0.0953252560451526,0,1,1
"KCNIP4-IT1",0.221730977958186,-0.019700725795098,0.773089456169291,0,1,NA
"KCNJ1",4.68829677538135,-0.154337383410509,0.170377651266387,0,1,1
"KCNJ10",42.0400223989327,-0.250783366159072,0.160885317816391,0,1,1
"KCNJ11",67.5205165555784,-0.887670754197951,0.1623029570242,0,1,1
"KCNJ12",60.159521708248,1.27128034243498,0.202226611104846,0,1,1
"KCNJ13",8.57997205387139,-2.19907705170647,0.232182304677861,-0.857416985255102,0.391214475549251,1
"KCNJ14",139.862140241419,-0.0842680828811224,0.100184575918032,0,1,1
"KCNJ15",3393.55913798652,-1.13303603431929,0.154274177310606,0,1,1
"KCNJ16",8.48110706886679,0.191535567092431,0.277059471542189,0,1,1
"KCNJ18",2.91484406369605,0.764843771563268,0.371607058036474,0,1,1
"KCNJ2",199.211639366574,0.84608135458507,0.127259828758267,0,1,1
"KCNJ2-AS1",17.236826890045,0.651322659954412,0.13344530280869,0,1,1
"KCNJ3",13.0680958079689,-1.19618565764012,0.283358478369088,0,1,1
"KCNJ4",1.97764688275014,0.178713077197904,0.30265846773259,0,1,1
"KCNJ5",149.468661031339,0.728068052393116,0.156035269336893,0,1,1
"KCNJ6",12.3445682400132,-0.0119371608443713,0.204793229681238,0,1,1
"KCNJ8",320.446708283151,0.0812276845145205,0.143706454182189,0,1,1
"KCNJ9",3.0561490086449,-0.390843280394176,0.193447466215613,0,1,1
"KCNK1",1265.16932947505,0.329349637662151,0.121857657314476,0,1,1
"KCNK10",14.1142403303308,-0.0220249992112002,0.257618950758372,0,1,1
"KCNK12",20.2695623053499,0.453072334320194,0.181395318128227,0,1,1
"KCNK13",107.470026637617,0.918179118654016,0.186455139839753,0,1,1
"KCNK15",115.653695761157,-0.600083283819428,0.187666924906242,0,1,1
"KCNK16",0.421355022883917,-0.727647900164122,0.739387248172598,0,1,1
"KCNK17",20.903691170231,0.432802049673554,0.156242835897853,0,1,1
"KCNK18",0.157982500320187,-0.407847971329844,0.724138463896607,0,1,NA
"KCNK2",31.7424520355224,-0.167263855904663,0.236112164413323,0,1,1
"KCNK3",193.031176003833,-0.336463729096881,0.216666991150854,0,1,1
"KCNK4",0.729089714504856,-0.335887912389537,0.294896499072019,0,1,1
"KCNK5",795.534415556355,-0.515347863579946,0.135146768900646,0,1,1
"KCNK6",2418.36928515938,0.243719319572728,0.100459513981997,0,1,1
"KCNK7",80.678992200886,0.737939209760486,0.147999237298755,0,1,1
"KCNK9",34.4249248950141,-1.20793671075047,0.224032683527755,0,1,1
"KCNMA1",587.888431850869,-0.455147519720243,0.184676476860891,0,1,1
"KCNMA1-AS1",1.913727212018,-0.578354174802754,0.239680527901229,0,1,1
"KCNMA1-AS2",0.085497039647451,-0.172732466355603,1.40510662989405,0,1,NA
"KCNMB1",629.342841464145,-0.870940069733217,0.199566620578454,0,1,1
"KCNMB2",8.29127102628878,-0.549139616623135,0.146844231901826,0,1,1
"KCNMB3",115.538046535727,-0.354935649608146,0.0898861326834113,0,1,1
"KCNMB4",529.749523028372,-0.346566638537581,0.150175944104497,0,1,1
"KCNN1",32.656897590918,-0.816492942957031,0.179651881140474,0,1,1
"KCNN2",57.7649284629841,-1.39827330821212,0.161371640037907,0,1,1
"KCNN3",176.120596480667,-0.11498409255526,0.130599967205062,0,1,1
"KCNN4",4261.23547008801,-0.804285289191076,0.142479759617141,0,1,1
"KCNQ1",1291.03246544503,-1.12779578306947,0.142008228453585,0,1,1
"KCNQ1-AS1",1.00662079176555,0.447574492230497,0.256596413967762,0,1,1
"KCNQ1DN",0.94533192944633,0.428866358853939,0.3426902142303,0,1,1
"KCNQ1OT1",299.719193499257,-0.747662325809532,0.130187527219927,0,1,1
"KCNQ2",3.52300889954712,-0.56648449955395,0.22975231417874,0,1,1
"KCNQ3",79.8646017527502,0.276743939936548,0.139871979208359,0,1,1
"KCNQ4",105.745762620206,-0.493957858858719,0.16109403871455,0,1,1
"KCNQ5",67.8042032376684,0.924962564416893,0.260122481997936,0,1,1
"KCNQ5-AS1",0.160992639406467,0.342590084101378,0.566589195810213,0,1,NA
"KCNRG",20.218888141091,-0.696989498828237,0.113647765206109,0,1,1
"KCNS1",129.922038120862,0.660152456122014,0.20421338057223,0,1,1
"KCNS2",10.5160217127866,-0.514492516117425,0.201928688102683,0,1,1
"KCNS3",933.10231327693,-0.530202538384144,0.128474547235038,0,1,1
"KCNT1",16.3657458787941,-0.559968994595149,0.152146199550045,0,1,1
"KCNT2",41.2110163194999,-0.327730925358271,0.176167368533969,0,1,1
"KCNU1",1.54965368277198,0.568270259008363,0.410077293838273,0,1,1
"KCNV1",2.89187558481428,0.706941671117452,0.511183616902766,0,1,1
"KCNV2",2.74548507875846,0.000218945809351205,0.172090726927849,0,1,1
"KCP",378.9432616529,-0.107586750374435,0.148843417655557,0,1,1
"KCTD1",1221.15849490852,0.876136135495004,0.109367836796778,0,1,1
"KCTD10",3343.73782520267,0.101776693075227,0.0526189305033833,0,1,1
"KCTD10P1",0.0950656891360547,-0.0132849571952585,1.28206897937157,0,1,NA
"KCTD11",2266.39625426999,0.101890877487138,0.0999422512083677,0,1,1
"KCTD12",3058.87095570115,0.433524295995545,0.120737130760759,0,1,1
"KCTD13",941.905368898143,-0.384727244877011,0.0690071277542006,0,1,1
"KCTD14",156.968585830484,1.09766735923366,0.159514605307856,0,1,1
"KCTD15",1393.01277653932,0.779885409957949,0.128985073819226,0,1,1
"KCTD16",41.0482523438253,-2.1453233043832,0.203756937500305,-0.713218927247491,0.475710295894083,1
"KCTD17",972.017893517601,-0.242661038566925,0.078519274027648,0,1,1
"KCTD18",641.270213725746,-0.108938911816676,0.0510594081183904,0,1,1
"KCTD19",6.58945843636118,-0.534930333531685,0.19122804210687,0,1,1
"KCTD2",2072.17234259087,0.0265898498370524,0.0482965604137596,0,1,1
"KCTD20",2977.24553685343,0.161430699359986,0.0512706530909923,0,1,1
"KCTD21",531.984180012092,-0.140960452776353,0.06256097173626,0,1,1
"KCTD21-AS1",105.200830211203,-0.557236873066866,0.104166956952627,0,1,1
"KCTD3",2561.46528362841,0.0214933559626905,0.0656616460441874,0,1,1
"KCTD4",1.45499156551899,0.545148614043881,0.273771329797519,0,1,1
"KCTD5",2266.15280967263,0.334812590997493,0.052651173602311,0,1,1
"KCTD6",290.094991496215,-0.167119816445849,0.06962715724876,0,1,1
"KCTD7",479.62642051492,-0.193894338628085,0.0785552753256032,0,1,1
"KCTD8",2.91720209781142,-0.388989041227765,0.261520435534,0,1,1
"KCTD9",1031.23473616514,0.651071418471442,0.0706954116613119,0,1,1
"KDELR1",12924.1884612883,0.00483296043727656,0.0500886056145914,0,1,1
"KDELR2",14587.7887608256,0.158230453889217,0.0515300053015264,0,1,1
"KDELR3",1246.61142529346,0.379149610434379,0.120993202493047,0,1,1
"KDF1",1382.95206316937,-0.256121537020368,0.104661427719672,0,1,1
"KDM1A",7655.54541976805,-0.20995621815857,0.0616069604418137,0,1,1
"KDM1B",1153.92742013649,0.245401910357225,0.0775054162998921,0,1,1
"KDM2A",7271.813970637,0.0221514589701115,0.0473740684953432,0,1,1
"KDM2B",1945.14862468721,-0.137323427183548,0.0447694345098274,0,1,1
"KDM3A",2905.38830059923,-0.17325760913173,0.0659894462003557,0,1,1
"KDM3B",3801.6595324426,-0.229222154877975,0.0530850805006164,0,1,1
"KDM4A",2908.52045010218,-0.270336406995249,0.0534190764041823,0,1,1
"KDM4B",2547.45763410606,-0.375208022861896,0.0552172849998837,0,1,1
"KDM4C",738.767872498973,-0.039350006577197,0.0545260597791348,0,1,1
"KDM4D",58.5439092918136,0.187692344521765,0.0746885775042732,0,1,1
"KDM4E",2.05160693434258,-0.820914100940879,0.303777938923908,0,1,1
"KDM4F",0.141898163995608,-0.0256346507199262,0.967349303326314,0,1,NA
"KDM5A",2870.67875399208,0.108643045127998,0.0538461967033193,0,1,1
"KDM5B",5524.6636842055,-0.157643147021835,0.0643486284462297,0,1,1
"KDM5C",6229.31050908148,0.0111638407409818,0.0494082490488905,0,1,1
"KDM5D",1439.0366955776,-0.821433520088486,0.275135800977092,0,1,1
"KDM6A",1437.61676138494,-0.293919928946394,0.0835492044908966,0,1,1
"KDM6B",3217.00784256165,-0.226670025894627,0.081386411338602,0,1,1
"KDM7A",1189.95530357138,0.374988132736967,0.0870248510195877,0,1,1
"KDM8",213.409579833557,-0.378605201365596,0.0527709158031496,0,1,1
"KDR",949.113025585729,-0.0379050224533231,0.110318593619518,0,1,1
"KDSR",3074.68555841151,0.388212634033237,0.051513962285356,0,1,1
"KEAP1",4843.39957247159,0.0570676733691786,0.0505865162817889,0,1,1
"KEL",77.9344649122429,-2.3750167258955,0.19016335326007,-1.97207674068841,0.0486008467188527,1
"KERA",3.00628727197291,0.0954537340589635,0.275368309155246,0,1,1
"KHDC1",87.3966053873194,0.925401325686188,0.14379877289967,0,1,1
"KHDC1L",11.3748884247828,2.45748003408692,0.316145001419657,1.44705762239667,0.147880785616885,1
"KHDC3L",0.442950602994178,0.823589238693338,0.370427159800694,0,1,1
"KHDC4",2539.96769479164,-0.605603877287089,0.0695909890880814,0,1,1
"KHDRBS1",9227.08041087433,0.0657367617852118,0.031700909714005,0,1,1
"KHDRBS2",3.33172971317907,-0.433472409149912,0.243839686530627,0,1,1
"KHDRBS3",370.082362025136,-0.386817178410736,0.162143237236055,0,1,1
"KHK",299.593109945271,0.152345060567848,0.110271204537644,0,1,1
"KHNYN",2727.16994865079,-0.0187863259175659,0.0589000130151052,0,1,1
"KHSRP",10102.6933570982,0.0914146192893814,0.0405450405337644,0,1,1
"KHSRPP1",5.9661789691305,1.66948996854051,0.20995777098081,0,1,1
"KIAA0040",1451.71528967229,0.542561653759016,0.0913148019178859,0,1,1
"KIAA0087",1.01654474045667,-0.334398693879169,0.297615718258998,0,1,1
"KIAA0100",6820.50065841048,0.106943516612902,0.0604438722280174,0,1,1
"KIAA0232",1857.98297353527,-0.324930420738896,0.0616267765767878,0,1,1
"KIAA0319",73.1268710441391,1.06590846778692,0.212109870812858,0,1,1
"KIAA0319L",3430.97802902858,-0.113320294662297,0.042725201342809,0,1,1
"KIAA0408",3.86801485651156,-1.76814534451412,0.302091847009338,0,1,1
"KIAA0513",904.816566116605,-0.251860673500369,0.109048102534297,0,1,1
"KIAA0586",693.571190406921,-0.159111658779418,0.062111085605843,0,1,1
"KIAA0753",874.950330256356,-0.238926777043223,0.0573794407529064,0,1,1
"KIAA0825",49.4237554974292,-0.200728671722055,0.0925446925372763,0,1,1
"KIAA0895",301.010859199455,0.652442162061972,0.118888662507531,0,1,1
"KIAA0895L",1249.81152651652,-0.956977126861714,0.0818606718388818,0,1,1
"KIAA0930",4820.98039767743,0.399028288122394,0.0589555189879927,0,1,1
"KIAA1109",2754.21644818099,-0.414998206289458,0.0759273665173531,0,1,1
"KIAA1143",1307.95334868716,-0.270953138976864,0.0427885018617006,0,1,1
"KIAA1191",3847.16991585837,-0.0753333432928007,0.0444924673501607,0,1,1
"KIAA1210",4.14571133793209,-0.496348063816891,0.19846124719715,0,1,1
"KIAA1217",4531.98029588608,-0.129197388616206,0.06915331723685,0,1,1
"KIAA1328",265.177898647709,-0.131786682607948,0.0580757367752438,0,1,1
"KIAA1522",14619.1918979125,-0.52417124272796,0.0827962473831641,0,1,1
"KIAA1549",634.565932673596,-0.0861158046515709,0.117870848847633,0,1,1
"KIAA1549L",599.655079650243,0.63911613781926,0.167215388164202,0,1,1
"KIAA1586",397.534191618953,2.62524337328965e-05,0.0649946724771344,0,1,1
"KIAA1614",179.945134408295,0.0392245662680329,0.103653886628964,0,1,1
"KIAA1614-AS1",3.30399429630403,-0.581182312083378,0.147509734001853,0,1,1
"KIAA1671",2268.88855365423,0.396299994530621,0.102474278238947,0,1,1
"KIAA1755",221.507261469744,0.638520709054348,0.184919339584359,0,1,1
"KIAA1841",789.131772430056,0.0614276247958617,0.0723513936095971,0,1,1
"KIAA1958",437.426729402533,-0.31647965849856,0.0865920013013687,0,1,1
"KIAA2012",2.83728118211739,-0.390541780744927,0.176048702636607,0,1,1
"KIAA2013",4263.77976155884,-0.0123055376748786,0.0455044349260514,0,1,1
"KIAA2026",1262.48700835787,-0.0247495425297786,0.0669295263907813,0,1,1
"KIDINS220",3405.90839625314,-0.215381609539588,0.0656703572325203,0,1,1
"KIF11",1947.03732197831,0.576856768740332,0.089428069060302,0,1,1
"KIF12",150.090960123901,-0.246423693079445,0.229686283225551,0,1,1
"KIF13A",2803.67935634412,0.211690845303628,0.0824039645048098,0,1,1
"KIF13B",1798.59561323419,-0.309436478984913,0.0816732283518072,0,1,1
"KIF14",667.186171284944,0.672286004545168,0.110890248085667,0,1,1
"KIF15",752.757141817532,0.173361582877655,0.100673564397461,0,1,1
